date_day,affiliate_name,affiliate_id,campaign_name,country,spend_usd,conversions
2025-08-19,ConvertFlow,AFF006,q1_retention,CA,95.46,1
2025-08-19,NorthStar Affiliates,AFF004,black_friday_2025,DE,586.82,7
2025-08-19,PixelPartners,AFF007,influencer_collab,US,405.93,4
2025-08-19,GrowthNest,AFF002,influencer_collab,US,700.17,2
2025-08-20,ConvertFlow,AFF006,summer_promo_2025,US,326.26,3
2025-08-20,AdVantage Hub,AFF005,influencer_collab,US,705.81,10
2025-08-20,LeadLaunch,AFF008,q1_retention,US,419.32,5
2025-08-20,BrandBoost Network,AFF010,black_friday_2025,AU,681.34,1
2025-08-21,TechReach Media,AFF001,black_friday_2025,GB,616.26,8
2025-08-21,LeadLaunch,AFF008,influencer_collab,DE,153.85,1
2025-08-21,FunnelForge,AFF009,summer_promo_2025,AU,195.97,2
2025-08-21,PixelPartners,AFF007,summer_promo_2025,US,104.3,1
2025-08-21,ConvertFlow,AFF006,referral_spring,PL,484.65,2
2025-08-22,ClickBridge Partners,AFF003,product_launch_v2,US,137.8,1
2025-08-22,PixelPartners,AFF007,influencer_collab,US,634.11,7
2025-08-22,BrandBoost Network,AFF010,referral_spring,CA,711.2,3
2025-08-22,NorthStar Affiliates,AFF004,loyalty_reactivation,US,657.06,7
2025-08-23,TechReach Media,AFF001,new_year_push,US,534.08,6
2025-08-23,GrowthNest,AFF002,new_year_push,GB,798.6,7
2025-08-23,ConvertFlow,AFF006,black_friday_2025,GB,775.91,2
2025-08-23,FunnelForge,AFF009,black_friday_2025,AU,144.84,1
2025-08-23,AdVantage Hub,AFF005,q1_retention,DE,141.77,1
2025-08-23,ClickBridge Partners,AFF003,product_launch_v2,CA,776.88,8
2025-08-24,FunnelForge,AFF009,q1_retention,US,487.32,7
2025-08-24,ConvertFlow,AFF006,new_year_push,US,253.3,3
2025-08-24,AdVantage Hub,AFF005,q1_retention,GB,229.09,2
2025-08-24,TechReach Media,AFF001,new_year_push,GB,590.93,3
2025-08-24,PixelPartners,AFF007,referral_spring,PL,614.39,9
2025-08-24,LeadLaunch,AFF008,referral_spring,GB,782.87,9
2025-08-25,GrowthNest,AFF002,black_friday_2025,US,191.54,1
2025-08-25,LeadLaunch,AFF008,influencer_collab,GB,499.99,4
2025-08-25,FunnelForge,AFF009,referral_spring,BR,603.64,2
2025-08-25,ConvertFlow,AFF006,new_year_push,US,590.74,8
2025-08-25,TechReach Media,AFF001,referral_spring,GB,240.02,3
2025-08-25,NorthStar Affiliates,AFF004,q1_retention,US,446.7,2
2025-08-25,PixelPartners,AFF007,loyalty_reactivation,US,611.78,3
2025-08-26,GrowthNest,AFF002,summer_promo_2025,US,303.81,2
2025-08-26,ConvertFlow,AFF006,loyalty_reactivation,SE,256.36,3
2025-08-26,PixelPartners,AFF007,black_friday_2025,DE,772.42,4
2025-08-26,TechReach Media,AFF001,loyalty_reactivation,US,182.05,2
2025-08-26,ClickBridge Partners,AFF003,product_launch_v2,AU,803.31,6
2025-08-26,AdVantage Hub,AFF005,summer_promo_2025,FR,207.65,1
2025-08-26,BrandBoost Network,AFF010,referral_spring,SE,452.91,5
2025-08-27,NorthStar Affiliates,AFF004,product_launch_v2,GB,797.42,10
2025-08-27,ConvertFlow,AFF006,product_launch_v2,US,331.31,2
2025-08-27,TechReach Media,AFF001,new_year_push,US,621.3,1
2025-08-28,LeadLaunch,AFF008,new_year_push,CA,684.46,1
2025-08-28,ConvertFlow,AFF006,black_friday_2025,GB,314.12,4
2025-08-28,PixelPartners,AFF007,referral_spring,AU,677.45,5
2025-08-28,GrowthNest,AFF002,summer_promo_2025,US,676.15,5
2025-08-28,NorthStar Affiliates,AFF004,black_friday_2025,GB,628.24,8
2025-08-28,TechReach Media,AFF001,influencer_collab,DE,510.43,3
2025-08-29,LeadLaunch,AFF008,black_friday_2025,GB,217.23,1
2025-08-29,PixelPartners,AFF007,summer_promo_2025,CA,281.66,2
2025-08-29,FunnelForge,AFF009,referral_spring,SE,544.88,5
2025-08-29,NorthStar Affiliates,AFF004,summer_promo_2025,GB,564.1,2
2025-08-29,ClickBridge Partners,AFF003,summer_promo_2025,US,446.37,4
2025-08-29,ConvertFlow,AFF006,q1_retention,US,582.21,5
2025-08-29,BrandBoost Network,AFF010,black_friday_2025,GB,739.51,1
2025-08-30,LeadLaunch,AFF008,influencer_collab,GB,274.07,3
2025-08-30,ConvertFlow,AFF006,new_year_push,CA,639.08,9
2025-08-30,GrowthNest,AFF002,q1_retention,US,603.44,1
2025-08-30,TechReach Media,AFF001,loyalty_reactivation,US,718.89,3
2025-08-31,TechReach Media,AFF001,loyalty_reactivation,AU,170.86,1
2025-08-31,BrandBoost Network,AFF010,loyalty_reactivation,US,514.44,1
2025-08-31,AdVantage Hub,AFF005,referral_spring,DE,837.78,3
2025-08-31,ClickBridge Partners,AFF003,loyalty_reactivation,GB,891.34,6
2025-09-01,LeadLaunch,AFF008,loyalty_reactivation,BR,496.01,2
2025-09-01,NorthStar Affiliates,AFF004,influencer_collab,US,620.23,1
2025-09-01,FunnelForge,AFF009,loyalty_reactivation,US,661.72,1
2025-09-02,ClickBridge Partners,AFF003,influencer_collab,US,306.05,4
2025-09-02,AdVantage Hub,AFF005,product_launch_v2,GB,898.07,13
2025-09-02,FunnelForge,AFF009,new_year_push,FR,872.9,13
2025-09-02,TechReach Media,AFF001,black_friday_2025,GB,694.67,4
2025-09-02,GrowthNest,AFF002,q1_retention,NL,482.69,6
2025-09-02,BrandBoost Network,AFF010,summer_promo_2025,US,863.41,7
2025-09-03,GrowthNest,AFF002,black_friday_2025,CA,438.22,1
2025-09-03,FunnelForge,AFF009,q1_retention,US,459.36,3
2025-09-03,BrandBoost Network,AFF010,black_friday_2025,NL,415.05,4
2025-09-03,LeadLaunch,AFF008,loyalty_reactivation,GB,554.79,2
2025-09-04,FunnelForge,AFF009,summer_promo_2025,US,490.5,7
2025-09-04,GrowthNest,AFF002,loyalty_reactivation,DE,665.93,5
2025-09-04,AdVantage Hub,AFF005,referral_spring,FR,657.31,9
2025-09-04,PixelPartners,AFF007,influencer_collab,GB,226.72,2
2025-09-04,NorthStar Affiliates,AFF004,influencer_collab,CA,825.36,3
2025-09-05,LeadLaunch,AFF008,black_friday_2025,US,88.82,1
2025-09-05,ClickBridge Partners,AFF003,black_friday_2025,US,800.72,2
2025-09-05,BrandBoost Network,AFF010,influencer_collab,US,431.84,3
2025-09-05,TechReach Media,AFF001,referral_spring,GB,193.08,1
2025-09-05,PixelPartners,AFF007,summer_promo_2025,US,715.85,7
2025-09-06,LeadLaunch,AFF008,referral_spring,US,858.65,2
2025-09-06,NorthStar Affiliates,AFF004,loyalty_reactivation,FR,99.07,1
2025-09-06,GrowthNest,AFF002,influencer_collab,US,494.43,1
2025-09-07,FunnelForge,AFF009,influencer_collab,FR,435.4,4
2025-09-07,ConvertFlow,AFF006,q1_retention,NL,559.27,6
2025-09-07,BrandBoost Network,AFF010,loyalty_reactivation,DE,261.96,2
2025-09-07,LeadLaunch,AFF008,product_launch_v2,GB,378.04,3
2025-09-07,AdVantage Hub,AFF005,q1_retention,FR,574.18,3
2025-09-07,PixelPartners,AFF007,referral_spring,AU,773.28,10
2025-09-07,GrowthNest,AFF002,summer_promo_2025,NL,402.94,4
2025-09-08,ConvertFlow,AFF006,q1_retention,DE,808.81,9
2025-09-08,FunnelForge,AFF009,black_friday_2025,DE,316.56,4
2025-09-08,BrandBoost Network,AFF010,q1_retention,AU,662.34,10
2025-09-08,GrowthNest,AFF002,loyalty_reactivation,AU,179.79,1
2025-09-08,PixelPartners,AFF007,q1_retention,US,178.87,1
2025-09-08,NorthStar Affiliates,AFF004,product_launch_v2,DE,397.66,5
2025-09-08,AdVantage Hub,AFF005,new_year_push,GB,748.22,5
2025-09-09,LeadLaunch,AFF008,referral_spring,AU,468.99,2
2025-09-09,FunnelForge,AFF009,referral_spring,US,477.67,2
2025-09-09,TechReach Media,AFF001,product_launch_v2,US,701.33,9
2025-09-09,PixelPartners,AFF007,product_launch_v2,CA,285.75,2
2025-09-09,AdVantage Hub,AFF005,product_launch_v2,US,378.31,5
2025-09-09,BrandBoost Network,AFF010,product_launch_v2,FR,234.05,1
2025-09-10,ConvertFlow,AFF006,black_friday_2025,FR,646.73,6
2025-09-10,FunnelForge,AFF009,q1_retention,CA,275.09,3
2025-09-10,TechReach Media,AFF001,new_year_push,US,274.08,2
2025-09-10,GrowthNest,AFF002,black_friday_2025,US,375.94,4
2025-09-10,LeadLaunch,AFF008,product_launch_v2,US,210.44,1
2025-09-10,BrandBoost Network,AFF010,influencer_collab,US,273.24,2
2025-09-10,AdVantage Hub,AFF005,summer_promo_2025,GB,340.97,3
2025-09-11,AdVantage Hub,AFF005,summer_promo_2025,GB,795.7,12
2025-09-11,BrandBoost Network,AFF010,loyalty_reactivation,GB,461.38,4
2025-09-11,ConvertFlow,AFF006,q1_retention,CA,829.48,2
2025-09-12,NorthStar Affiliates,AFF004,q1_retention,SE,164.54,1
2025-09-12,ClickBridge Partners,AFF003,influencer_collab,AU,657.09,1
2025-09-12,PixelPartners,AFF007,influencer_collab,FR,263.31,2
2025-09-12,BrandBoost Network,AFF010,new_year_push,DE,369.61,1
2025-09-12,FunnelForge,AFF009,loyalty_reactivation,US,623.6,6
2025-09-12,GrowthNest,AFF002,referral_spring,US,115.96,1
2025-09-12,ConvertFlow,AFF006,black_friday_2025,GB,714.7,7
2025-09-13,GrowthNest,AFF002,product_launch_v2,US,318.84,4
2025-09-13,ConvertFlow,AFF006,loyalty_reactivation,DE,572.7,8
2025-09-13,ClickBridge Partners,AFF003,influencer_collab,SE,768.75,6
2025-09-13,AdVantage Hub,AFF005,new_year_push,FR,600.71,3
2025-09-13,PixelPartners,AFF007,loyalty_reactivation,GB,344.13,3
2025-09-13,NorthStar Affiliates,AFF004,loyalty_reactivation,US,86.11,1
2025-09-14,AdVantage Hub,AFF005,loyalty_reactivation,CA,277.41,3
2025-09-14,NorthStar Affiliates,AFF004,q1_retention,GB,406.32,1
2025-09-14,ConvertFlow,AFF006,influencer_collab,PL,268.31,1
2025-09-14,PixelPartners,AFF007,black_friday_2025,US,883.8,11
2025-09-14,ClickBridge Partners,AFF003,black_friday_2025,GB,538.02,2
2025-09-14,BrandBoost Network,AFF010,black_friday_2025,CA,305.24,1
2025-09-14,TechReach Media,AFF001,summer_promo_2025,DE,574.17,5
2025-09-15,GrowthNest,AFF002,q1_retention,DE,591.33,8
2025-09-15,TechReach Media,AFF001,summer_promo_2025,US,492.61,3
2025-09-15,PixelPartners,AFF007,influencer_collab,GB,451.26,2
2025-09-15,NorthStar Affiliates,AFF004,new_year_push,PL,263.12,2
2025-09-15,BrandBoost Network,AFF010,influencer_collab,US,367.0,3
2025-09-16,AdVantage Hub,AFF005,loyalty_reactivation,GB,848.64,11
2025-09-16,BrandBoost Network,AFF010,black_friday_2025,GB,702.27,3
2025-09-16,NorthStar Affiliates,AFF004,black_friday_2025,GB,895.76,5
2025-09-16,PixelPartners,AFF007,summer_promo_2025,NL,607.64,6
2025-09-16,LeadLaunch,AFF008,loyalty_reactivation,AU,541.87,7
2025-09-16,ClickBridge Partners,AFF003,black_friday_2025,US,583.81,3
2025-09-16,GrowthNest,AFF002,product_launch_v2,DE,215.06,2
2025-09-17,GrowthNest,AFF002,summer_promo_2025,BR,573.2,1
2025-09-17,BrandBoost Network,AFF010,black_friday_2025,US,495.04,6
2025-09-17,ClickBridge Partners,AFF003,product_launch_v2,GB,433.95,4
2025-09-17,PixelPartners,AFF007,referral_spring,DE,114.33,1
2025-09-17,FunnelForge,AFF009,loyalty_reactivation,GB,255.33,3
2025-09-17,AdVantage Hub,AFF005,new_year_push,PL,325.71,4
2025-09-17,NorthStar Affiliates,AFF004,q1_retention,US,471.76,3
2025-09-18,TechReach Media,AFF001,loyalty_reactivation,GB,842.13,4
2025-09-18,NorthStar Affiliates,AFF004,referral_spring,AU,814.64,10
2025-09-18,BrandBoost Network,AFF010,influencer_collab,SE,306.98,1
2025-09-18,FunnelForge,AFF009,product_launch_v2,US,468.63,4
2025-09-18,GrowthNest,AFF002,q1_retention,US,83.05,1
2025-09-18,ConvertFlow,AFF006,influencer_collab,FR,453.29,2
2025-09-18,ClickBridge Partners,AFF003,summer_promo_2025,PL,850.41,4
2025-09-19,ConvertFlow,AFF006,referral_spring,US,352.09,3
2025-09-19,TechReach Media,AFF001,product_launch_v2,FR,766.51,8
2025-09-19,BrandBoost Network,AFF010,new_year_push,US,119.77,1
2025-09-19,NorthStar Affiliates,AFF004,summer_promo_2025,US,83.51,1
2025-09-19,PixelPartners,AFF007,summer_promo_2025,DE,619.47,5
2025-09-20,TechReach Media,AFF001,referral_spring,DE,813.83,1
2025-09-20,PixelPartners,AFF007,referral_spring,FR,638.92,6
2025-09-20,FunnelForge,AFF009,product_launch_v2,NL,801.89,2
2025-09-20,ClickBridge Partners,AFF003,summer_promo_2025,GB,362.49,5
2025-09-20,AdVantage Hub,AFF005,product_launch_v2,DE,290.99,3
2025-09-21,NorthStar Affiliates,AFF004,referral_spring,US,140.01,1
2025-09-21,AdVantage Hub,AFF005,new_year_push,DE,280.98,1
2025-09-21,GrowthNest,AFF002,new_year_push,SE,411.89,3
2025-09-21,TechReach Media,AFF001,influencer_collab,GB,111.05,1
2025-09-21,ClickBridge Partners,AFF003,referral_spring,US,163.94,1
2025-09-21,ConvertFlow,AFF006,referral_spring,DE,160.99,1
2025-09-22,NorthStar Affiliates,AFF004,referral_spring,US,736.2,3
2025-09-22,LeadLaunch,AFF008,summer_promo_2025,GB,412.12,5
2025-09-22,FunnelForge,AFF009,black_friday_2025,FR,230.99,2
2025-09-22,TechReach Media,AFF001,influencer_collab,GB,543.16,1
2025-09-22,AdVantage Hub,AFF005,referral_spring,US,330.87,1
2025-09-23,PixelPartners,AFF007,summer_promo_2025,US,291.66,2
2025-09-23,TechReach Media,AFF001,summer_promo_2025,CA,798.17,10
2025-09-23,ConvertFlow,AFF006,new_year_push,GB,429.84,4
2025-09-23,GrowthNest,AFF002,loyalty_reactivation,FR,559.76,2
2025-09-23,BrandBoost Network,AFF010,influencer_collab,SE,382.14,1
2025-09-23,AdVantage Hub,AFF005,referral_spring,GB,793.28,1
2025-09-23,ClickBridge Partners,AFF003,q1_retention,DE,864.2,12
2025-09-24,AdVantage Hub,AFF005,new_year_push,US,679.74,8
2025-09-24,NorthStar Affiliates,AFF004,black_friday_2025,GB,888.65,13
2025-09-24,BrandBoost Network,AFF010,q1_retention,US,172.07,1
2025-09-24,PixelPartners,AFF007,influencer_collab,CA,534.96,6
2025-09-24,LeadLaunch,AFF008,referral_spring,FR,352.32,3
2025-09-24,ConvertFlow,AFF006,influencer_collab,AU,627.9,9
2025-09-25,GrowthNest,AFF002,loyalty_reactivation,FR,675.29,6
2025-09-25,ConvertFlow,AFF006,referral_spring,US,598.43,1
2025-09-25,AdVantage Hub,AFF005,new_year_push,US,230.83,2
2025-09-25,LeadLaunch,AFF008,referral_spring,GB,285.75,3
2025-09-25,ClickBridge Partners,AFF003,referral_spring,FR,362.92,1
2025-09-25,NorthStar Affiliates,AFF004,influencer_collab,US,832.71,1
2025-09-26,ClickBridge Partners,AFF003,summer_promo_2025,US,200.04,2
2025-09-26,AdVantage Hub,AFF005,loyalty_reactivation,BR,438.97,1
2025-09-26,NorthStar Affiliates,AFF004,referral_spring,CA,688.91,3
2025-09-26,LeadLaunch,AFF008,q1_retention,US,373.4,2
2025-09-26,TechReach Media,AFF001,black_friday_2025,NL,626.0,3
2025-09-27,GrowthNest,AFF002,summer_promo_2025,NL,693.96,2
2025-09-27,FunnelForge,AFF009,product_launch_v2,US,828.84,5
2025-09-27,TechReach Media,AFF001,black_friday_2025,FR,613.77,8
2025-09-27,ClickBridge Partners,AFF003,new_year_push,BR,568.42,3
2025-09-27,ConvertFlow,AFF006,influencer_collab,GB,751.64,5
2025-09-27,LeadLaunch,AFF008,product_launch_v2,US,196.59,2
2025-09-27,PixelPartners,AFF007,new_year_push,SE,860.5,4
2025-09-28,BrandBoost Network,AFF010,new_year_push,US,569.82,1
2025-09-28,LeadLaunch,AFF008,product_launch_v2,NL,289.61,3
2025-09-28,ClickBridge Partners,AFF003,product_launch_v2,US,759.81,3
2025-09-28,TechReach Media,AFF001,q1_retention,NL,722.4,11
2025-09-28,ConvertFlow,AFF006,q1_retention,US,718.87,7
2025-09-29,AdVantage Hub,AFF005,new_year_push,DE,397.9,5
2025-09-29,GrowthNest,AFF002,new_year_push,DE,435.66,4
2025-09-29,FunnelForge,AFF009,influencer_collab,GB,347.07,2
2025-09-30,ClickBridge Partners,AFF003,loyalty_reactivation,NL,370.82,1
2025-09-30,BrandBoost Network,AFF010,q1_retention,US,750.85,10
2025-09-30,TechReach Media,AFF001,referral_spring,CA,351.58,3
2025-09-30,NorthStar Affiliates,AFF004,q1_retention,NL,464.21,3
2025-09-30,ConvertFlow,AFF006,summer_promo_2025,BR,201.16,1
2025-09-30,LeadLaunch,AFF008,referral_spring,GB,481.33,6
2025-10-01,TechReach Media,AFF001,new_year_push,FR,372.99,1
2025-10-01,LeadLaunch,AFF008,influencer_collab,FR,430.08,3
2025-10-01,PixelPartners,AFF007,product_launch_v2,US,760.59,6
2025-10-01,ConvertFlow,AFF006,q1_retention,BR,207.55,1
2025-10-01,GrowthNest,AFF002,q1_retention,CA,751.34,1
2025-10-01,BrandBoost Network,AFF010,product_launch_v2,BR,301.84,1
2025-10-02,FunnelForge,AFF009,q1_retention,BR,514.93,2
2025-10-02,AdVantage Hub,AFF005,q1_retention,FR,237.38,1
2025-10-02,NorthStar Affiliates,AFF004,summer_promo_2025,NL,170.77,1
2025-10-02,LeadLaunch,AFF008,summer_promo_2025,NL,125.27,1
2025-10-02,ConvertFlow,AFF006,summer_promo_2025,CA,732.84,6
2025-10-02,TechReach Media,AFF001,q1_retention,DE,159.23,1
2025-10-02,GrowthNest,AFF002,referral_spring,US,854.47,9
2025-10-03,FunnelForge,AFF009,product_launch_v2,US,80.26,1
2025-10-03,AdVantage Hub,AFF005,new_year_push,GB,380.25,1
2025-10-03,TechReach Media,AFF001,new_year_push,SE,802.03,10
2025-10-03,BrandBoost Network,AFF010,q1_retention,GB,691.63,6
2025-10-03,GrowthNest,AFF002,referral_spring,FR,274.46,3
2025-10-03,ConvertFlow,AFF006,referral_spring,AU,285.42,3
2025-10-04,FunnelForge,AFF009,product_launch_v2,AU,377.27,1
2025-10-04,ClickBridge Partners,AFF003,q1_retention,GB,724.49,2
2025-10-04,GrowthNest,AFF002,loyalty_reactivation,US,520.49,1
2025-10-04,LeadLaunch,AFF008,influencer_collab,GB,170.33,1
2025-10-04,ConvertFlow,AFF006,q1_retention,US,238.05,2
2025-10-04,TechReach Media,AFF001,influencer_collab,FR,443.81,1
2025-10-04,AdVantage Hub,AFF005,referral_spring,GB,632.29,3
2025-10-05,LeadLaunch,AFF008,q1_retention,BR,744.66,3
2025-10-05,ClickBridge Partners,AFF003,product_launch_v2,AU,505.43,3
2025-10-05,BrandBoost Network,AFF010,black_friday_2025,AU,696.78,4
2025-10-06,AdVantage Hub,AFF005,product_launch_v2,FR,571.91,5
2025-10-06,PixelPartners,AFF007,summer_promo_2025,US,876.69,8
2025-10-06,NorthStar Affiliates,AFF004,product_launch_v2,NL,452.93,4
2025-10-06,GrowthNest,AFF002,new_year_push,US,367.19,2
2025-10-06,FunnelForge,AFF009,loyalty_reactivation,FR,800.78,3
2025-10-07,ConvertFlow,AFF006,referral_spring,BR,282.64,1
2025-10-07,GrowthNest,AFF002,loyalty_reactivation,US,239.16,2
2025-10-07,PixelPartners,AFF007,loyalty_reactivation,US,95.38,1
2025-10-07,LeadLaunch,AFF008,new_year_push,DE,787.44,11
2025-10-07,BrandBoost Network,AFF010,referral_spring,US,885.43,8
2025-10-07,FunnelForge,AFF009,product_launch_v2,AU,696.75,5
2025-10-07,ClickBridge Partners,AFF003,product_launch_v2,GB,345.96,4
2025-10-08,ConvertFlow,AFF006,loyalty_reactivation,GB,728.73,4
2025-10-08,LeadLaunch,AFF008,loyalty_reactivation,US,547.27,2
2025-10-08,GrowthNest,AFF002,product_launch_v2,SE,419.25,1
2025-10-08,PixelPartners,AFF007,loyalty_reactivation,DE,515.96,3
2025-10-08,AdVantage Hub,AFF005,summer_promo_2025,SE,826.54,7
2025-10-08,NorthStar Affiliates,AFF004,loyalty_reactivation,DE,127.2,1
2025-10-09,BrandBoost Network,AFF010,black_friday_2025,FR,594.24,3
2025-10-09,LeadLaunch,AFF008,black_friday_2025,GB,765.22,3
2025-10-09,PixelPartners,AFF007,new_year_push,US,443.19,4
2025-10-09,NorthStar Affiliates,AFF004,referral_spring,FR,583.94,3
2025-10-09,ClickBridge Partners,AFF003,new_year_push,FR,682.58,1
2025-10-10,TechReach Media,AFF001,q1_retention,US,628.33,1
2025-10-10,ClickBridge Partners,AFF003,loyalty_reactivation,NL,119.45,1
2025-10-10,BrandBoost Network,AFF010,referral_spring,DE,400.99,1
2025-10-10,NorthStar Affiliates,AFF004,black_friday_2025,CA,387.96,2
2025-10-10,ConvertFlow,AFF006,loyalty_reactivation,US,555.93,7
2025-10-10,PixelPartners,AFF007,summer_promo_2025,GB,229.84,2
2025-10-11,TechReach Media,AFF001,black_friday_2025,US,692.31,8
2025-10-11,GrowthNest,AFF002,influencer_collab,US,513.26,1
2025-10-11,PixelPartners,AFF007,q1_retention,US,650.75,9
2025-10-11,BrandBoost Network,AFF010,referral_spring,SE,618.88,7
2025-10-11,ClickBridge Partners,AFF003,black_friday_2025,FR,792.46,9
2025-10-11,NorthStar Affiliates,AFF004,referral_spring,DE,503.03,5
2025-10-11,AdVantage Hub,AFF005,new_year_push,US,554.01,3
2025-10-12,AdVantage Hub,AFF005,influencer_collab,US,137.27,1
2025-10-12,PixelPartners,AFF007,product_launch_v2,CA,811.47,3
2025-10-12,ClickBridge Partners,AFF003,referral_spring,US,518.22,4
2025-10-12,ConvertFlow,AFF006,loyalty_reactivation,CA,318.7,4
2025-10-12,GrowthNest,AFF002,q1_retention,SE,780.35,2
2025-10-12,NorthStar Affiliates,AFF004,loyalty_reactivation,AU,159.71,1
2025-10-13,PixelPartners,AFF007,loyalty_reactivation,GB,821.17,6
2025-10-13,TechReach Media,AFF001,black_friday_2025,US,585.19,5
2025-10-13,BrandBoost Network,AFF010,black_friday_2025,DE,886.06,13
2025-10-14,ClickBridge Partners,AFF003,summer_promo_2025,CA,132.77,1
2025-10-14,FunnelForge,AFF009,referral_spring,SE,736.37,1
2025-10-14,GrowthNest,AFF002,black_friday_2025,FR,344.48,4
2025-10-14,NorthStar Affiliates,AFF004,influencer_collab,US,305.92,4
2025-10-14,AdVantage Hub,AFF005,loyalty_reactivation,NL,814.45,11
2025-10-14,TechReach Media,AFF001,black_friday_2025,BR,582.45,2
2025-10-15,ConvertFlow,AFF006,referral_spring,US,230.18,2
2025-10-15,TechReach Media,AFF001,new_year_push,BR,873.28,13
2025-10-15,LeadLaunch,AFF008,q1_retention,GB,702.93,1
2025-10-15,FunnelForge,AFF009,referral_spring,US,579.78,7
2025-10-15,NorthStar Affiliates,AFF004,q1_retention,DE,276.54,1
2025-10-15,GrowthNest,AFF002,summer_promo_2025,US,826.93,1
2025-10-15,ClickBridge Partners,AFF003,referral_spring,BR,465.39,5
2025-10-16,ClickBridge Partners,AFF003,q1_retention,US,512.16,7
2025-10-16,ConvertFlow,AFF006,referral_spring,US,660.42,3
2025-10-16,LeadLaunch,AFF008,product_launch_v2,NL,151.85,1
2025-10-16,BrandBoost Network,AFF010,loyalty_reactivation,PL,895.37,3
2025-10-16,FunnelForge,AFF009,influencer_collab,AU,279.73,1
2025-10-16,PixelPartners,AFF007,product_launch_v2,AU,748.03,9
2025-10-17,PixelPartners,AFF007,product_launch_v2,DE,823.95,7
2025-10-17,TechReach Media,AFF001,product_launch_v2,GB,419.42,4
2025-10-17,AdVantage Hub,AFF005,loyalty_reactivation,CA,542.77,5
2025-10-17,ConvertFlow,AFF006,loyalty_reactivation,NL,658.32,7
2025-10-17,BrandBoost Network,AFF010,black_friday_2025,US,699.06,9
2025-10-17,ClickBridge Partners,AFF003,loyalty_reactivation,US,636.79,5
2025-10-17,NorthStar Affiliates,AFF004,product_launch_v2,DE,730.92,3
2025-10-18,ClickBridge Partners,AFF003,product_launch_v2,AU,671.15,2
2025-10-18,NorthStar Affiliates,AFF004,q1_retention,GB,209.9,1
2025-10-18,BrandBoost Network,AFF010,product_launch_v2,US,510.82,4
2025-10-18,GrowthNest,AFF002,black_friday_2025,NL,324.67,4
2025-10-19,FunnelForge,AFF009,black_friday_2025,DE,468.16,1
2025-10-19,ConvertFlow,AFF006,q1_retention,GB,352.92,3
2025-10-19,BrandBoost Network,AFF010,referral_spring,DE,459.07,1
2025-10-19,ClickBridge Partners,AFF003,new_year_push,BR,259.97,3
2025-10-20,LeadLaunch,AFF008,black_friday_2025,US,286.04,2
2025-10-20,FunnelForge,AFF009,summer_promo_2025,AU,556.75,6
2025-10-20,PixelPartners,AFF007,loyalty_reactivation,DE,287.01,2
2025-10-21,TechReach Media,AFF001,black_friday_2025,NL,185.2,1
2025-10-21,FunnelForge,AFF009,q1_retention,FR,317.32,3
2025-10-21,ClickBridge Partners,AFF003,summer_promo_2025,US,215.81,1
2025-10-21,PixelPartners,AFF007,influencer_collab,FR,224.65,1
2025-10-21,ConvertFlow,AFF006,product_launch_v2,US,335.48,1
2025-10-21,LeadLaunch,AFF008,q1_retention,CA,867.05,5
2025-10-22,AdVantage Hub,AFF005,summer_promo_2025,BR,562.58,3
2025-10-22,TechReach Media,AFF001,loyalty_reactivation,AU,102.59,1
2025-10-22,FunnelForge,AFF009,product_launch_v2,US,769.44,9
2025-10-22,NorthStar Affiliates,AFF004,influencer_collab,US,763.26,6
2025-10-22,ClickBridge Partners,AFF003,loyalty_reactivation,US,734.22,1
2025-10-23,PixelPartners,AFF007,loyalty_reactivation,DE,303.51,1
2025-10-23,FunnelForge,AFF009,product_launch_v2,FR,734.31,3
2025-10-23,ConvertFlow,AFF006,new_year_push,AU,320.18,4
2025-10-23,GrowthNest,AFF002,loyalty_reactivation,US,692.42,5
2025-10-23,NorthStar Affiliates,AFF004,black_friday_2025,DE,218.83,1
2025-10-23,AdVantage Hub,AFF005,loyalty_reactivation,CA,799.51,10
2025-10-23,LeadLaunch,AFF008,q1_retention,PL,283.18,1
2025-10-24,BrandBoost Network,AFF010,new_year_push,NL,567.34,7
2025-10-24,LeadLaunch,AFF008,black_friday_2025,CA,110.57,1
2025-10-24,TechReach Media,AFF001,q1_retention,US,126.79,1
2025-10-24,FunnelForge,AFF009,loyalty_reactivation,GB,614.68,7
2025-10-24,ConvertFlow,AFF006,new_year_push,DE,455.53,3
2025-10-24,ClickBridge Partners,AFF003,black_friday_2025,GB,605.67,1
2025-10-24,GrowthNest,AFF002,black_friday_2025,US,627.81,5
2025-10-25,PixelPartners,AFF007,q1_retention,NL,277.34,1
2025-10-25,BrandBoost Network,AFF010,summer_promo_2025,US,589.11,7
2025-10-25,TechReach Media,AFF001,loyalty_reactivation,GB,118.38,1
2025-10-25,ClickBridge Partners,AFF003,black_friday_2025,DE,896.24,3
2025-10-26,AdVantage Hub,AFF005,loyalty_reactivation,AU,355.97,3
2025-10-26,NorthStar Affiliates,AFF004,product_launch_v2,GB,115.03,1
2025-10-26,FunnelForge,AFF009,influencer_collab,BR,476.28,3
2025-10-26,LeadLaunch,AFF008,product_launch_v2,NL,869.97,2
2025-10-26,ConvertFlow,AFF006,influencer_collab,FR,388.55,5
2025-10-26,ClickBridge Partners,AFF003,black_friday_2025,CA,786.21,7
2025-10-26,GrowthNest,AFF002,referral_spring,DE,177.46,1
